Unnamed: 0,game_id,season,home_team,away_team,week,season_type,team.x,team.y,url
609,2011_05_SEA_NYG,2011,NYG,SEA,5,REG,giants,seahawks,https://www.nfl.com/plus/games/seahawks-at-giants-2011-reg-5/
916,2012_08_SEA_DET,2012,DET,SEA,8,REG,lions,seahawks,https://www.nfl.com/plus/games/seahawks-at-lions-2012-reg-8/
742,2011_14_TB_JAX,2011,JAX,TB,14,REG,jaguars,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-jaguars-2011-reg-14/
1139,2013_05_KC_TEN,2013,TEN,KC,5,REG,titans,chiefs,https://www.nfl.com/plus/games/chiefs-at-titans-2013-reg-5/
2656,2018_17_NYJ_NE,2018,NE,NYJ,17,REG,patriots,jets,https://www.nfl.com/plus/games/jets-at-patriots-2018-reg-17/
1407,2014_05_NYJ_SD,2014,LAC,NYJ,5,REG,chargers,jets,https://www.nfl.com/plus/games/jets-at-chargers-2014-reg-5/
1552,2014_15_MIN_DET,2014,DET,MIN,15,REG,lions,vikings,https://www.nfl.com/plus/games/vikings-at-lions-2014-reg-15/
100,2009_07_NYJ_OAK,2009,LV,NYJ,7,REG,raiders,jets,https://www.nfl.com/plus/games/jets-at-raiders-2009-reg-7/
3257,2021_04_HOU_BUF,2021,BUF,HOU,4,REG,bills,texans,https://www.nfl.com/plus/games/texans-at-bills-2021-reg-4/
3091,2020_11_KC_LV,2020,LV,KC,11,REG,raiders,chiefs,https://www.nfl.com/plus/games/chiefs-at-raiders-2020-reg-11/
3842,2023_06_DET_TB,2023,TB,DET,6,REG,buccaneers,lions,https://www.nfl.com/plus/games/lions-at-buccaneers-2023-reg-6/
1973,2016_07_SD_ATL,2016,ATL,LAC,7,REG,falcons,chargers,https://www.nfl.com/plus/games/chargers-at-falcons-2016-reg-7/
478,2010_15_BUF_MIA,2010,MIA,BUF,15,REG,dolphins,bills,https://www.nfl.com/plus/games/bills-at-dolphins-2010-reg-15/
2993,2020_04_JAX_CIN,2020,CIN,JAX,4,REG,bengals,jaguars,https://www.nfl.com/plus/games/jaguars-at-bengals-2020-reg-4/
1393,2014_04_NYG_WAS,2014,WAS,NYG,4,REG,redskins,giants,https://www.nfl.com/plus/games/giants-at-redskins-2014-reg-4/
2621,2018_15_NO_CAR,2018,CAR,NO,15,REG,panthers,saints,https://www.nfl.com/plus/games/saints-at-panthers-2018-reg-15/
99,2009_07_NO_MIA,2009,MIA,NO,7,REG,dolphins,saints,https://www.nfl.com/plus/games/saints-at-dolphins-2009-reg-7/
2439,2018_03_DAL_SEA,2018,SEA,DAL,3,REG,seahawks,cowboys,https://www.nfl.com/plus/games/cowboys-at-seahawks-2018-reg-3/
49,2009_04_BAL_NE,2009,NE,BAL,4,REG,patriots,ravens,https://www.nfl.com/plus/games/ravens-at-patriots-2009-reg-4/
3566,2022_06_SF_ATL,2022,ATL,SF,6,REG,falcons,49ers,https://www.nfl.com/plus/games/49ers-at-falcons-2022-reg-6/
845,2012_03_PHI_ARI,2012,ARI,PHI,3,REG,cardinals,eagles,https://www.nfl.com/plus/games/eagles-at-cardinals-2012-reg-3/
3575,2022_07_IND_TEN,2022,TEN,IND,7,REG,titans,colts,https://www.nfl.com/plus/games/colts-at-titans-2022-reg-7/
3765,2023_01_GB_CHI,2023,CHI,GB,1,REG,bears,packers,https://www.nfl.com/plus/games/packers-at-bears-2023-reg-1/
3918,2023_11_PHI_KC,2023,KC,PHI,11,REG,chiefs,eagles,https://www.nfl.com/plus/games/eagles-at-chiefs-2023-reg-11/
2131,2016_19_HOU_NE,2016,NE,HOU,2,POST,patriots,texans,https://www.nfl.com/plus/games/texans-at-patriots-2016-post-2/
446,2010_13_CAR_SEA,2010,SEA,CAR,13,REG,seahawks,panthers,https://www.nfl.com/plus/games/panthers-at-seahawks-2010-reg-13/
1245,2013_13_ARI_PHI,2013,PHI,ARI,13,REG,eagles,cardinals,https://www.nfl.com/plus/games/cardinals-at-eagles-2013-reg-13/
132,2009_10_BUF_TEN,2009,TEN,BUF,10,REG,titans,bills,https://www.nfl.com/plus/games/bills-at-titans-2009-reg-10/
515,2010_17_MIA_NE,2010,NE,MIA,17,REG,patriots,dolphins,https://www.nfl.com/plus/games/dolphins-at-patriots-2010-reg-17/
3513,2022_03_GB_TB,2022,TB,GB,3,REG,buccaneers,packers,https://www.nfl.com/plus/games/packers-at-buccaneers-2022-reg-3/
489,2010_15_PHI_NYG,2010,NYG,PHI,15,REG,giants,eagles,https://www.nfl.com/plus/games/eagles-at-giants-2010-reg-15/
558,2011_02_HOU_MIA,2011,MIA,HOU,2,REG,dolphins,texans,https://www.nfl.com/plus/games/texans-at-dolphins-2011-reg-2/
207,2009_14_STL_TEN,2009,TEN,LA,14,REG,titans,rams,https://www.nfl.com/plus/games/rams-at-titans-2009-reg-14/
723,2011_13_PHI_SEA,2011,SEA,PHI,13,REG,seahawks,eagles,https://www.nfl.com/plus/games/eagles-at-seahawks-2011-reg-13/
3131,2020_14_ATL_LAC,2020,LAC,ATL,14,REG,chargers,falcons,https://www.nfl.com/plus/games/falcons-at-chargers-2020-reg-14/
2219,2017_06_LAC_OAK,2017,LV,LAC,6,REG,raiders,chargers,https://www.nfl.com/plus/games/chargers-at-raiders-2017-reg-6/
406,2010_10_NE_PIT,2010,PIT,NE,10,REG,steelers,patriots,https://www.nfl.com/plus/games/patriots-at-steelers-2010-reg-10/
102,2009_07_SD_KC,2009,KC,LAC,7,REG,chiefs,chargers,https://www.nfl.com/plus/games/chargers-at-chiefs-2009-reg-7/
23,2009_02_IND_MIA,2009,MIA,IND,2,REG,dolphins,colts,https://www.nfl.com/plus/games/colts-at-dolphins-2009-reg-2/
156,2009_11_SD_DEN,2009,DEN,LAC,11,REG,broncos,chargers,https://www.nfl.com/plus/games/chargers-at-broncos-2009-reg-11/
3117,2020_13_CLE_TEN,2020,TEN,CLE,13,REG,titans,browns,https://www.nfl.com/plus/games/browns-at-titans-2020-reg-13/
2151,2017_01_SEA_GB,2017,GB,SEA,1,REG,packers,seahawks,https://www.nfl.com/plus/games/seahawks-at-packers-2017-reg-1/
637,2011_07_WAS_CAR,2011,CAR,WAS,7,REG,panthers,redskins,https://www.nfl.com/plus/games/redskins-at-panthers-2011-reg-7/
2218,2017_06_IND_TEN,2017,TEN,IND,6,REG,titans,colts,https://www.nfl.com/plus/games/colts-at-titans-2017-reg-6/
565,2011_02_STL_NYG,2011,NYG,LA,2,REG,giants,rams,https://www.nfl.com/plus/games/rams-at-giants-2011-reg-2/
2422,2018_02_CAR_ATL,2018,ATL,CAR,2,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2018-reg-2/
1825,2015_15_TB_STL,2015,LA,TB,15,REG,rams,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-rams-2015-reg-15/
850,2012_04_CAR_ATL,2012,ATL,CAR,4,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2012-reg-4/
1834,2015_16_IND_MIA,2015,MIA,IND,16,REG,dolphins,colts,https://www.nfl.com/plus/games/colts-at-dolphins-2015-reg-16/
3974,2023_15_LAC_LV,2023,LV,LAC,15,REG,raiders,chargers,https://www.nfl.com/plus/games/chargers-at-raiders-2023-reg-15/
2815,2019_10_MIA_IND,2019,IND,MIA,10,REG,colts,dolphins,https://www.nfl.com/plus/games/dolphins-at-colts-2019-reg-10/
322,2010_04_DET_GB,2010,GB,DET,4,REG,packers,lions,https://www.nfl.com/plus/games/lions-at-packers-2010-reg-4/
264,2009_19_NYJ_SD,2009,LAC,NYJ,2,POST,chargers,jets,https://www.nfl.com/plus/games/jets-at-chargers-2009-post-2/
881,2012_06_DAL_BAL,2012,BAL,DAL,6,REG,ravens,cowboys,https://www.nfl.com/plus/games/cowboys-at-ravens-2012-reg-6/
767,2011_16_MIN_WAS,2011,WAS,MIN,16,REG,redskins,vikings,https://www.nfl.com/plus/games/vikings-at-redskins-2011-reg-16/
1986,2016_08_PHI_DAL,2016,DAL,PHI,8,REG,cowboys,eagles,https://www.nfl.com/plus/games/eagles-at-cowboys-2016-reg-8/
3390,2021_14_BAL_CLE,2021,CLE,BAL,14,REG,browns,ravens,https://www.nfl.com/plus/games/ravens-at-browns-2021-reg-14/
2349,2017_15_CIN_MIN,2017,MIN,CIN,15,REG,vikings,bengals,https://www.nfl.com/plus/games/bengals-at-vikings-2017-reg-15/
145,2009_11_ARI_STL,2009,LA,ARI,11,REG,rams,cardinals,https://www.nfl.com/plus/games/cardinals-at-rams-2009-reg-11/
3244,2021_03_IND_TEN,2021,TEN,IND,3,REG,titans,colts,https://www.nfl.com/plus/games/colts-at-titans-2021-reg-3/
2619,2018_15_MIA_MIN,2018,MIN,MIA,15,REG,vikings,dolphins,https://www.nfl.com/plus/games/dolphins-at-vikings-2018-reg-15/
2425,2018_02_HOU_TEN,2018,TEN,HOU,2,REG,titans,texans,https://www.nfl.com/plus/games/texans-at-titans-2018-reg-2/
3207,2021_01_ARI_TEN,2021,TEN,ARI,1,REG,titans,cardinals,https://www.nfl.com/plus/games/cardinals-at-titans-2021-reg-1/
1148,2013_06_CIN_BUF,2013,BUF,CIN,6,REG,bills,bengals,https://www.nfl.com/plus/games/bengals-at-bills-2013-reg-6/
2692,2019_02_IND_TEN,2019,TEN,IND,2,REG,titans,colts,https://www.nfl.com/plus/games/colts-at-titans-2019-reg-2/
864,2012_04_WAS_TB,2012,TB,WAS,4,REG,buccaneers,redskins,https://www.nfl.com/plus/games/redskins-at-buccaneers-2012-reg-4/
1847,2015_17_NE_MIA,2015,MIA,NE,17,REG,dolphins,patriots,https://www.nfl.com/plus/games/patriots-at-dolphins-2015-reg-17/
1299,2013_16_IND_KC,2013,KC,IND,16,REG,chiefs,colts,https://www.nfl.com/plus/games/colts-at-chiefs-2013-reg-16/
3137,2020_14_IND_LV,2020,LV,IND,14,REG,raiders,colts,https://www.nfl.com/plus/games/colts-at-raiders-2020-reg-14/
163,2009_12_CHI_MIN,2009,MIN,CHI,12,REG,vikings,bears,https://www.nfl.com/plus/games/bears-at-vikings-2009-reg-12/
2286,2017_11_BUF_LAC,2017,LAC,BUF,11,REG,chargers,bills,https://www.nfl.com/plus/games/bills-at-chargers-2017-reg-11/
1923,2016_04_DET_CHI,2016,CHI,DET,4,REG,bears,lions,https://www.nfl.com/plus/games/lions-at-bears-2016-reg-4/
2455,2018_04_CLE_OAK,2018,LV,CLE,4,REG,raiders,browns,https://www.nfl.com/plus/games/browns-at-raiders-2018-reg-4/
2932,2019_19_MIN_SF,2019,SF,MIN,2,POST,49ers,vikings,https://www.nfl.com/plus/games/vikings-at-49ers-2019-post-2/
3668,2022_13_TEN_PHI,2022,PHI,TEN,13,REG,eagles,titans,https://www.nfl.com/plus/games/titans-at-eagles-2022-reg-13/
3007,2020_05_LAC_NO,2020,NO,LAC,5,REG,saints,chargers,https://www.nfl.com/plus/games/chargers-at-saints-2020-reg-5/
875,2012_05_PHI_PIT,2012,PIT,PHI,5,REG,steelers,eagles,https://www.nfl.com/plus/games/eagles-at-steelers-2012-reg-5/
775,2011_17_BAL_CIN,2011,CIN,BAL,17,REG,bengals,ravens,https://www.nfl.com/plus/games/ravens-at-bengals-2011-reg-17/
3128,2020_13_PHI_GB,2020,GB,PHI,13,REG,packers,eagles,https://www.nfl.com/plus/games/eagles-at-packers-2020-reg-13/
3247,2021_03_NO_NE,2021,NE,NO,3,REG,patriots,saints,https://www.nfl.com/plus/games/saints-at-patriots-2021-reg-3/
1733,2015_09_TEN_NO,2015,NO,TEN,9,REG,saints,titans,https://www.nfl.com/plus/games/titans-at-saints-2015-reg-9/
3871,2023_08_JAX_PIT,2023,PIT,JAX,8,REG,steelers,jaguars,https://www.nfl.com/plus/games/jaguars-at-steelers-2023-reg-8/
699,2011_12_CLE_CIN,2011,CIN,CLE,12,REG,bengals,browns,https://www.nfl.com/plus/games/browns-at-bengals-2011-reg-12/
1738,2015_10_CHI_STL,2015,LA,CHI,10,REG,rams,bears,https://www.nfl.com/plus/games/bears-at-rams-2015-reg-10/
664,2011_09_TB_NO,2011,NO,TB,9,REG,saints,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-saints-2011-reg-9/
3437,2021_17_DET_SEA,2021,SEA,DET,17,REG,seahawks,lions,https://www.nfl.com/plus/games/lions-at-seahawks-2021-reg-17/
799,2011_20_BAL_NE,2011,NE,BAL,3,POST,patriots,ravens,https://www.nfl.com/plus/games/ravens-at-patriots-2011-post-3/
2903,2019_16_HOU_TB,2019,TB,HOU,16,REG,buccaneers,texans,https://www.nfl.com/plus/games/texans-at-buccaneers-2019-reg-16/
2292,2017_11_NE_OAK,2017,LV,NE,11,REG,raiders,patriots,https://www.nfl.com/plus/games/patriots-at-raiders-2017-reg-11/
1580,2014_17_CIN_PIT,2014,PIT,CIN,17,REG,steelers,bengals,https://www.nfl.com/plus/games/bengals-at-steelers-2014-reg-17/
3655,2022_13_BUF_NE,2022,NE,BUF,13,REG,patriots,bills,https://www.nfl.com/plus/games/bills-at-patriots-2022-reg-13/
11,2009_01_PHI_CAR,2009,CAR,PHI,1,REG,panthers,eagles,https://www.nfl.com/plus/games/eagles-at-panthers-2009-reg-1/
311,2010_03_PIT_TB,2010,TB,PIT,3,REG,buccaneers,steelers,https://www.nfl.com/plus/games/steelers-at-buccaneers-2010-reg-3/
1839,2015_16_SD_OAK,2015,LV,LAC,16,REG,raiders,chargers,https://www.nfl.com/plus/games/chargers-at-raiders-2015-reg-16/
3761,2023_01_CAR_ATL,2023,ATL,CAR,1,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2023-reg-1/
1285,2013_15_NE_MIA,2013,MIA,NE,15,REG,dolphins,patriots,https://www.nfl.com/plus/games/patriots-at-dolphins-2013-reg-15/
3678,2022_14_MIN_DET,2022,DET,MIN,14,REG,lions,vikings,https://www.nfl.com/plus/games/vikings-at-lions-2022-reg-14/
812,2012_01_PIT_DEN,2012,DEN,PIT,1,REG,broncos,steelers,https://www.nfl.com/plus/games/steelers-at-broncos-2012-reg-1/
3671,2022_14_CAR_SEA,2022,SEA,CAR,14,REG,seahawks,panthers,https://www.nfl.com/plus/games/panthers-at-seahawks-2022-reg-14/
2469,2018_05_BAL_CLE,2018,CLE,BAL,5,REG,browns,ravens,https://www.nfl.com/plus/games/ravens-at-browns-2018-reg-5/
3400,2021_14_SEA_HOU,2021,HOU,SEA,14,REG,texans,seahawks,https://www.nfl.com/plus/games/seahawks-at-texans-2021-reg-14/
615,2011_06_DAL_NE,2011,NE,DAL,6,REG,patriots,cowboys,https://www.nfl.com/plus/games/cowboys-at-patriots-2011-reg-6/
2210,2017_05_NYJ_CLE,2017,CLE,NYJ,5,REG,browns,jets,https://www.nfl.com/plus/games/jets-at-browns-2017-reg-5/
3335,2021_10_ATL_DAL,2021,DAL,ATL,10,REG,cowboys,falcons,https://www.nfl.com/plus/games/falcons-at-cowboys-2021-reg-10/
226,2009_16_BUF_ATL,2009,ATL,BUF,16,REG,falcons,bills,https://www.nfl.com/plus/games/bills-at-falcons-2009-reg-16/
3972,2023_15_HOU_TEN,2023,TEN,HOU,15,REG,titans,texans,https://www.nfl.com/plus/games/texans-at-titans-2023-reg-15/
2536,2018_09_TB_CAR,2018,CAR,TB,9,REG,panthers,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-panthers-2018-reg-9/
4004,2023_17_GB_MIN,2023,MIN,GB,17,REG,vikings,packers,https://www.nfl.com/plus/games/packers-at-vikings-2023-reg-17/
3033,2020_07_DAL_WAS,2020,WAS,DAL,7,REG,football-team,cowboys,https://www.nfl.com/plus/games/cowboys-at-football-team-2020-reg-7/
1515,2014_13_CIN_TB,2014,TB,CIN,13,REG,buccaneers,bengals,https://www.nfl.com/plus/games/bengals-at-buccaneers-2014-reg-13/
1193,2013_09_IND_HOU,2013,HOU,IND,9,REG,texans,colts,https://www.nfl.com/plus/games/colts-at-texans-2013-reg-9/
3931,2023_12_LA_ARI,2023,ARI,LA,12,REG,cardinals,rams,https://www.nfl.com/plus/games/rams-at-cardinals-2023-reg-12/
662,2011_09_SF_WAS,2011,WAS,SF,9,REG,redskins,49ers,https://www.nfl.com/plus/games/49ers-at-redskins-2011-reg-9/
795,2011_19_DEN_NE,2011,NE,DEN,2,POST,patriots,broncos,https://www.nfl.com/plus/games/broncos-at-patriots-2011-post-2/
1536,2014_14_NE_SD,2014,LAC,NE,14,REG,chargers,patriots,https://www.nfl.com/plus/games/patriots-at-chargers-2014-reg-14/
2468,2018_05_ATL_PIT,2018,PIT,ATL,5,REG,steelers,falcons,https://www.nfl.com/plus/games/falcons-at-steelers-2018-reg-5/
2171,2017_03_CLE_IND,2017,IND,CLE,3,REG,colts,browns,https://www.nfl.com/plus/games/browns-at-colts-2017-reg-3/
3053,2020_08_PIT_BAL,2020,BAL,PIT,8,REG,ravens,steelers,https://www.nfl.com/plus/games/steelers-at-ravens-2020-reg-8/
3166,2020_16_CIN_HOU,2020,HOU,CIN,16,REG,texans,bengals,https://www.nfl.com/plus/games/bengals-at-texans-2020-reg-16/
600,2011_05_CHI_DET,2011,DET,CHI,5,REG,lions,bears,https://www.nfl.com/plus/games/bears-at-lions-2011-reg-5/
3754,2022_20_JAX_KC,2022,KC,JAX,2,POST,chiefs,jaguars,https://www.nfl.com/plus/games/jaguars-at-chiefs-2022-post-2/
3836,2023_05_TEN_IND,2023,IND,TEN,5,REG,colts,titans,https://www.nfl.com/plus/games/titans-at-colts-2023-reg-5/
1022,2012_15_SEA_BUF,2012,BUF,SEA,15,REG,bills,seahawks,https://www.nfl.com/plus/games/seahawks-at-bills-2012-reg-15/
2053,2016_13_IND_NYJ,2016,NYJ,IND,13,REG,jets,colts,https://www.nfl.com/plus/games/colts-at-jets-2016-reg-13/
819,2012_02_BAL_PHI,2012,PHI,BAL,2,REG,eagles,ravens,https://www.nfl.com/plus/games/ravens-at-eagles-2012-reg-2/
1240,2013_12_PIT_CLE,2013,CLE,PIT,12,REG,browns,steelers,https://www.nfl.com/plus/games/steelers-at-browns-2013-reg-12/
3725,2022_17_MIN_GB,2022,GB,MIN,17,REG,packers,vikings,https://www.nfl.com/plus/games/vikings-at-packers-2022-reg-17/
2375,2017_16_SEA_DAL,2017,DAL,SEA,16,REG,cowboys,seahawks,https://www.nfl.com/plus/games/seahawks-at-cowboys-2017-reg-16/
1732,2015_09_STL_MIN,2015,MIN,LA,9,REG,vikings,rams,https://www.nfl.com/plus/games/rams-at-vikings-2015-reg-9/
3872,2023_08_KC_DEN,2023,DEN,KC,8,REG,broncos,chiefs,https://www.nfl.com/plus/games/chiefs-at-broncos-2023-reg-8/
2714,2019_03_NYG_TB,2019,TB,NYG,3,REG,buccaneers,giants,https://www.nfl.com/plus/games/giants-at-buccaneers-2019-reg-3/
2062,2016_14_ARI_MIA,2016,MIA,ARI,14,REG,dolphins,cardinals,https://www.nfl.com/plus/games/cardinals-at-dolphins-2016-reg-14/
1311,2013_17_CAR_ATL,2013,ATL,CAR,17,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2013-reg-17/
2440,2018_03_DEN_BAL,2018,BAL,DEN,3,REG,ravens,broncos,https://www.nfl.com/plus/games/broncos-at-ravens-2018-reg-3/
623,2011_06_SF_DET,2011,DET,SF,6,REG,lions,49ers,https://www.nfl.com/plus/games/49ers-at-lions-2011-reg-6/
3605,2022_09_LV_JAX,2022,JAX,LV,9,REG,jaguars,raiders,https://www.nfl.com/plus/games/raiders-at-jaguars-2022-reg-9/
3573,2022_07_GB_WAS,2022,WAS,GB,7,REG,commanders,packers,https://www.nfl.com/plus/games/packers-at-commanders-2022-reg-7/
1951,2016_06_CLE_TEN,2016,TEN,CLE,6,REG,titans,browns,https://www.nfl.com/plus/games/browns-at-titans-2016-reg-6/
2702,2019_02_TB_CAR,2019,CAR,TB,2,REG,panthers,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-panthers-2019-reg-2/
2833,2019_12_BAL_LA,2019,LA,BAL,12,REG,rams,ravens,https://www.nfl.com/plus/games/ravens-at-rams-2019-reg-12/
2454,2018_04_CIN_ATL,2018,ATL,CIN,4,REG,falcons,bengals,https://www.nfl.com/plus/games/bengals-at-falcons-2018-reg-4/
2618,2018_15_LAC_KC,2018,KC,LAC,15,REG,chiefs,chargers,https://www.nfl.com/plus/games/chargers-at-chiefs-2018-reg-15/
2288,2017_11_DET_CHI,2017,CHI,DET,11,REG,bears,lions,https://www.nfl.com/plus/games/lions-at-bears-2017-reg-11/
1440,2014_07_SF_DEN,2014,DEN,SF,7,REG,broncos,49ers,https://www.nfl.com/plus/games/49ers-at-broncos-2014-reg-7/
856,2012_04_NE_BUF,2012,BUF,NE,4,REG,bills,patriots,https://www.nfl.com/plus/games/patriots-at-bills-2012-reg-4/
2251,2017_08_MIA_BAL,2017,BAL,MIA,8,REG,ravens,dolphins,https://www.nfl.com/plus/games/dolphins-at-ravens-2017-reg-8/
3264,2021_04_SEA_SF,2021,SF,SEA,4,REG,49ers,seahawks,https://www.nfl.com/plus/games/seahawks-at-49ers-2021-reg-4/
1737,2015_10_CAR_TEN,2015,TEN,CAR,10,REG,titans,panthers,https://www.nfl.com/plus/games/panthers-at-titans-2015-reg-10/
2776,2019_07_SF_WAS,2019,WAS,SF,7,REG,redskins,49ers,https://www.nfl.com/plus/games/49ers-at-redskins-2019-reg-7/
2690,2019_02_CLE_NYJ,2019,NYJ,CLE,2,REG,jets,browns,https://www.nfl.com/plus/games/browns-at-jets-2019-reg-2/
3599,2022_09_BUF_NYJ,2022,NYJ,BUF,9,REG,jets,bills,https://www.nfl.com/plus/games/bills-at-jets-2022-reg-9/
3178,2020_17_ARI_LA,2020,LA,ARI,17,REG,rams,cardinals,https://www.nfl.com/plus/games/cardinals-at-rams-2020-reg-17/
914,2012_08_OAK_KC,2012,KC,LV,8,REG,chiefs,raiders,https://www.nfl.com/plus/games/raiders-at-chiefs-2012-reg-8/
1662,2015_04_NYJ_MIA,2015,MIA,NYJ,4,REG,dolphins,jets,https://www.nfl.com/plus/games/jets-at-dolphins-2015-reg-4/
462,2010_14_CIN_PIT,2010,PIT,CIN,14,REG,steelers,bengals,https://www.nfl.com/plus/games/bengals-at-steelers-2010-reg-14/
3409,2021_15_KC_LAC,2021,LAC,KC,15,REG,chargers,chiefs,https://www.nfl.com/plus/games/chiefs-at-chargers-2021-reg-15/
1411,2014_05_TB_NO,2014,NO,TB,5,REG,saints,buccaneers,https://www.nfl.com/plus/games/buccaneers-at-saints-2014-reg-5/
3387,2021_13_SF_SEA,2021,SEA,SF,13,REG,seahawks,49ers,https://www.nfl.com/plus/games/49ers-at-seahawks-2021-reg-13/
2806,2019_10_ARI_TB,2019,TB,ARI,10,REG,buccaneers,cardinals,https://www.nfl.com/plus/games/cardinals-at-buccaneers-2019-reg-10/
1599,2014_19_IND_DEN,2014,DEN,IND,2,POST,broncos,colts,https://www.nfl.com/plus/games/colts-at-broncos-2014-post-2/
2630,2018_16_BUF_NE,2018,NE,BUF,16,REG,patriots,bills,https://www.nfl.com/plus/games/bills-at-patriots-2018-reg-16/
1632,2015_02_STL_WAS,2015,WAS,LA,2,REG,redskins,rams,https://www.nfl.com/plus/games/rams-at-redskins-2015-reg-2/
1190,2013_09_BAL_CLE,2013,CLE,BAL,9,REG,browns,ravens,https://www.nfl.com/plus/games/ravens-at-browns-2013-reg-9/
3192,2020_17_TEN_HOU,2020,HOU,TEN,17,REG,texans,titans,https://www.nfl.com/plus/games/titans-at-texans-2020-reg-17/
1254,2013_13_NO_SEA,2013,SEA,NO,13,REG,seahawks,saints,https://www.nfl.com/plus/games/saints-at-seahawks-2013-reg-13/
2893,2019_15_SEA_CAR,2019,CAR,SEA,15,REG,panthers,seahawks,https://www.nfl.com/plus/games/seahawks-at-panthers-2019-reg-15/
1571,2014_16_NYG_STL,2014,LA,NYG,16,REG,rams,giants,https://www.nfl.com/plus/games/giants-at-rams-2014-reg-16/
1253,2013_13_NE_HOU,2013,HOU,NE,13,REG,texans,patriots,https://www.nfl.com/plus/games/patriots-at-texans-2013-reg-13/
1498,2014_12_BAL_NO,2014,NO,BAL,12,REG,saints,ravens,https://www.nfl.com/plus/games/ravens-at-saints-2014-reg-12/
3480,2022_01_IND_HOU,2022,HOU,IND,1,REG,texans,colts,https://www.nfl.com/plus/games/colts-at-texans-2022-reg-1/
3680,2022_14_NYJ_BUF,2022,BUF,NYJ,14,REG,bills,jets,https://www.nfl.com/plus/games/jets-at-bills-2022-reg-14/
2026,2016_11_NO_CAR,2016,CAR,NO,11,REG,panthers,saints,https://www.nfl.com/plus/games/saints-at-panthers-2016-reg-11/
3576,2022_07_KC_SF,2022,SF,KC,7,REG,49ers,chiefs,https://www.nfl.com/plus/games/chiefs-at-49ers-2022-reg-7/
3568,2022_06_WAS_CHI,2022,CHI,WAS,6,REG,bears,commanders,https://www.nfl.com/plus/games/commanders-at-bears-2022-reg-6/
3462,2021_19_ARI_LA,2021,LA,ARI,1,POST,rams,cardinals,https://www.nfl.com/plus/games/cardinals-at-rams-2021-post-1/
820,2012_02_CHI_GB,2012,GB,CHI,2,REG,packers,bears,https://www.nfl.com/plus/games/bears-at-packers-2012-reg-2/
1755,2015_11_KC_SD,2015,LAC,KC,11,REG,chargers,chiefs,https://www.nfl.com/plus/games/chiefs-at-chargers-2015-reg-11/
123,2009_09_HOU_IND,2009,IND,HOU,9,REG,colts,texans,https://www.nfl.com/plus/games/texans-at-colts-2009-reg-9/
2521,2018_08_SEA_DET,2018,DET,SEA,8,REG,lions,seahawks,https://www.nfl.com/plus/games/seahawks-at-lions-2018-reg-8/
1332,2013_19_SF_CAR,2013,CAR,SF,2,POST,panthers,49ers,https://www.nfl.com/plus/games/49ers-at-panthers-2013-post-2/
955,2012_11_JAX_HOU,2012,HOU,JAX,11,REG,texans,jaguars,https://www.nfl.com/plus/games/jaguars-at-texans-2012-reg-11/
2196,2017_04_PIT_BAL,2017,BAL,PIT,4,REG,ravens,steelers,https://www.nfl.com/plus/games/steelers-at-ravens-2017-reg-4/
2138,2017_01_ATL_CHI,2017,CHI,ATL,1,REG,bears,falcons,https://www.nfl.com/plus/games/falcons-at-bears-2017-reg-1/
3003,2020_05_CAR_ATL,2020,ATL,CAR,5,REG,falcons,panthers,https://www.nfl.com/plus/games/panthers-at-falcons-2020-reg-5/
2670,2018_21_NE_LA,2018,LA,NE,4,POST,rams,patriots,https://www.nfl.com/plus/games/patriots-at-rams-2018-post-4/
1234,2013_12_DEN_NE,2013,NE,DEN,12,REG,patriots,broncos,https://www.nfl.com/plus/games/broncos-at-patriots-2013-reg-12/
2517,2018_08_NE_BUF,2018,BUF,NE,8,REG,bills,patriots,https://www.nfl.com/plus/games/patriots-at-bills-2018-reg-8/
1546,2014_15_DAL_PHI,2014,PHI,DAL,15,REG,eagles,cowboys,https://www.nfl.com/plus/games/cowboys-at-eagles-2014-reg-15/
1566,2014_16_GB_TB,2014,TB,GB,16,REG,buccaneers,packers,https://www.nfl.com/plus/games/packers-at-buccaneers-2014-reg-16/
2133,2016_19_SEA_ATL,2016,ATL,SEA,2,POST,falcons,seahawks,https://www.nfl.com/plus/games/seahawks-at-falcons-2016-post-2/
3044,2020_08_DAL_PHI,2020,PHI,DAL,8,REG,eagles,cowboys,https://www.nfl.com/plus/games/cowboys-at-eagles-2020-reg-8/
1813,2015_15_BUF_WAS,2015,WAS,BUF,15,REG,redskins,bills,https://www.nfl.com/plus/games/bills-at-redskins-2015-reg-15/
3093,2020_11_MIA_DEN,2020,DEN,MIA,11,REG,broncos,dolphins,https://www.nfl.com/plus/games/dolphins-at-broncos-2020-reg-11/
